time,vx,vy,vz,yaw
152.532000000,0.12095534919460099,-0.01470016926327206,6.725359278902932e-05,-0.0012982810688568433
152.582000000,0.12131249781303426,-0.014650582552030333,1.7022962879683593e-05,-0.001404099647397814
152.632000000,0.1216712385843718,-0.014597747392460768,-3.304675918570406e-05,-0.001508220829320847
152.682000000,0.12203146639196671,-0.014541616929901,-8.287154699256137e-05,-0.0016105308239432218
152.732000000,0.1223930758216463,-0.01448215219494867,-0.00013236820440620643,-0.0017109165007008853
152.782000000,0.12275596076824914,-0.014419322103947333,-0.00018145447522220707,-0.001809265038179041
152.832000000,0.12312001455380242,-0.014353101024467088,-0.00023004919509113256,-0.0019054642694675147
152.882000000,0.12348512852311253,-0.014283469278575257,-0.0002780724532421682,-0.0019994029953105986
152.932000000,0.12385119231363467,-0.014210413652030409,-0.0003254456953999119,-0.0020909713039085204
152.982000000,0.12421809345691753,-0.014133925988846939,-0.0003720919483855016,-0.0021800606156733154
153.032000000,0.12458572185964667,-0.014054005586150598,-0.0004179360178292901,-0.002266563823081493
153.082000000,0.12495396758750815,-0.013970657664433324,-0.0004629046565997931,-0.002350375412586621
153.132000000,0.1253227190664918,-0.013883892903452783,-0.0005069266766817406,-0.0024313915794697888
153.182000000,0.125691865977931,-0.013793728798753593,-0.000549933143291461,-0.0025095109956085665
153.232000000,0.12606129867411958,-0.013700189106486682,-0.0005918575560611651,-0.002584634322990427
153.282000000,0.12643090879653196,-0.01360330258176949,-0.0006326359206379317,-0.002656664597255292
153.332000000,0.12680058907216568,-0.013503105135454567,-0.0006722069458734419,-0.0027255074387212055
153.382000000,0.12717023440573955,-0.013399638345750297,-0.0007105121605062212,-0.002791071401353626
153.432000000,0.12753974166233822,-0.01329294875974199,-0.000747495958026291,-0.0028532678354317156
153.482000000,0.12790900799467514,-0.013183086774379313,-0.0007831056930184667,-0.0029120110460753965
153.532000000,0.12827793411589347,-0.013070107787020514,-0.0008172917373285161,-0.002967218459658556
153.582000000,0.12864642383357733,-0.012954073437135739,-0.0008500075988176722,-0.0030188113268826257
153.632000000,0.1290143809777036,-0.012835050964708111,-0.0008812098645773286,-0.003066714240253757
153.682000000,0.12938170975694904,-0.012713111877968461,-0.0009108582318862067,-0.0031108555903490093
153.732000000,0.1297483179931452,-0.01258833023466407,-0.0009389155173090032,-0.003151167536949642
153.782000000,0.13011411767410908,-0.012460784621028521,-0.0009653477004636405,-0.0031875859375196246
153.832000000,0.13047902339778375,-0.012330558117852277,-0.000990123961363506,-0.0032200510149292608
153.882000000,0.13084295462972537,-0.012197737638462625,-0.0010132166450031869,-0.003248507378357613
153.932000000,0.13120583437988284,-0.01206241262212875,-0.0010346012720167364,-0.0032729039212559975
153.982000000,0.13156758943893673,-0.01192467580888586,-0.0010542565110692233,-0.003293193967163417
154.032000000,0.13192813207810447,-0.011784642725437635,-0.001072171615562694,-0.0033092758454738966
154.082000000,0.1322873968811008,-0.01164241093094987,-0.0010883292324506467,-0.0033211319822257735
154.132000000,0.13264533869622502,-0.011498057023046042,-0.0011027092300635154,-0.0033287918761941695
154.182000000,0.13300189716584232,-0.011351686675981854,-0.001115303518933321,-0.003332222758463942
154.232000000,0.13335701325513355,-0.01120340763284054,-0.0011261069841429522,-0.003331397705802299
154.282000000,0.1337106313468868,-0.011053329636742255,-0.0011351175567505492,-0.003326295763344822
154.332000000,0.134062701345599,-0.010901564117270715,-0.0011423362451692923,-0.0033169017949789244
154.382000000,0.13441317751611592,-0.010748223118430109,-0.0011477671561358478,-0.0033032057686365034
