time_sec,thruster_0_thrust_N,thruster_1_thrust_N,thruster_2_thrust_N,thruster_3_thrust_N,thruster_4_thrust_N,thruster_5_thrust_N,thruster_6_thrust_N,thruster_7_thrust_N
54.480000,2.606411,2.058613,-2.083898,-2.578125,-0.170995,-0.170995,-0.170995,-0.170995
54.530000,2.624693,2.065543,-2.089965,-2.597317,-0.170764,-0.170764,-0.170764,-0.170764
54.580000,2.643197,2.072624,-2.096165,-2.616755,-0.170557,-0.170557,-0.170557,-0.170557
54.630000,2.661886,2.079824,-2.102467,-2.636400,-0.170373,-0.170373,-0.170373,-0.170373
54.680000,2.680716,2.087109,-2.108840,-2.656208,-0.170210,-0.170210,-0.170210,-0.170210
54.730000,2.699645,2.094448,-2.115251,-2.676136,-0.170068,-0.170068,-0.170068,-0.170068
54.780000,2.718630,2.101807,-2.121670,-2.696140,-0.169945,-0.169945,-0.169945,-0.169945
54.830000,2.737626,2.109155,-2.128064,-2.716174,-0.169841,-0.169841,-0.169841,-0.169841
54.880000,2.756590,2.116460,-2.134404,-2.736193,-0.169754,-0.169754,-0.169754,-0.169754
54.930000,2.775479,2.123690,-2.140659,-2.756152,-0.169684,-0.169684,-0.169684,-0.169684
54.980000,2.794248,2.130817,-2.146801,-2.776008,-0.169630,-0.169630,-0.169630,-0.169630
55.030000,2.812856,2.137811,-2.152801,-2.795717,-0.169590,-0.169590,-0.169590,-0.169590
55.080000,2.831261,2.144645,-2.158635,-2.815236,-0.169565,-0.169565,-0.169565,-0.169565
55.130000,2.849424,2.151294,-2.164275,-2.834526,-0.169552,-0.169552,-0.169552,-0.169552
55.180000,2.867306,2.157732,-2.169699,-2.853545,-0.169552,-0.169552,-0.169552,-0.169552
55.230000,2.884871,2.163936,-2.174885,-2.872258,-0.169564,-0.169564,-0.169564,-0.169564
55.280000,2.902084,2.169887,-2.179814,-2.890629,-0.169586,-0.169586,-0.169586,-0.169586
55.330000,2.918915,2.175566,-2.184466,-2.908625,-0.169618,-0.169618,-0.169618,-0.169618
55.380000,2.935332,2.180955,-2.188827,-2.926216,-0.169660,-0.169660,-0.169660,-0.169660
55.430000,2.951310,2.186042,-2.192883,-2.943373,-0.169710,-0.169710,-0.169710,-0.169710
55.480000,2.966826,2.190813,-2.196622,-2.960074,-0.169769,-0.169769,-0.169769,-0.169769
55.530000,2.981858,2.195259,-2.200035,-2.976297,-0.169835,-0.169835,-0.169835,-0.169835
55.580000,2.996286,2.199347,-2.203099,-2.991910,-0.169908,-0.169908,-0.169908,-0.169908
55.630000,3.010324,2.203124,-2.205842,-3.007150,-0.169989,-0.169989,-0.169989,-0.169989
55.680000,3.023831,2.206559,-2.208243,-3.021860,-0.170075,-0.170075,-0.170075,-0.170075
55.730000,3.036799,2.209650,-2.210302,-3.036034,-0.170167,-0.170167,-0.170167,-0.170167
55.780000,3.049223,2.212400,-2.212022,-3.049667,-0.170265,-0.170265,-0.170265,-0.170265
55.830000,3.061102,2.214811,-2.213405,-3.062756,-0.170367,-0.170367,-0.170367,-0.170367
55.880000,3.072437,2.216889,-2.214456,-3.075302,-0.170475,-0.170475,-0.170475,-0.170475
55.930000,3.083162,2.218637,-2.215190,-3.087229,-0.170585,-0.170585,-0.170585,-0.170585
55.980000,3.093444,2.220076,-2.215605,-3.098726,-0.170702,-0.170702,-0.170702,-0.170702
56.030000,3.103202,2.221211,-2.215720,-3.109700,-0.170822,-0.170822,-0.170822,-0.170822
56.080000,3.112449,2.222057,-2.215547,-3.120164,-0.170945,-0.170945,-0.170945,-0.170945
56.130000,3.121202,2.222627,-2.215102,-3.130133,-0.171073,-0.171073,-0.171073,-0.171073
56.180000,3.129476,2.222938,-2.214400,-3.139625,-0.171204,-0.171204,-0.171204,-0.171204
56.230000,3.137294,2.223008,-2.213459,-3.148660,-0.171338,-0.171338,-0.171338,-0.171338
56.280000,3.144674,2.222854,-2.212297,-3.157258,-0.171476,-0.171476,-0.171476,-0.171476
56.330000,3.151641,2.222497,-2.210934,-3.165444,-0.171617,-0.171617,-0.171617,-0.171617
56.380000,3.158219,2.221958,-2.209390,-3.173242,-0.171762,-0.171762,-0.171762,-0.171762
56.430000,3.164435,2.221259,-2.207687,-3.180679,-0.171910,-0.171910,-0.171910,-0.171910
56.480000,3.170314,2.220419,-2.205846,-3.187781,-0.172062,-0.172062,-0.172062,-0.172062
56.530000,3.175884,2.219462,-2.203888,-3.194574,-0.172217,-0.172217,-0.172217,-0.172217
56.580000,3.181171,2.218409,-2.201835,-3.201087,-0.172375,-0.172375,-0.172375,-0.172375
56.630000,3.186205,2.217283,-2.199709,-3.207349,-0.172538,-0.172538,-0.172538,-0.172538
56.680000,3.191014,2.216106,-2.197532,-3.213388,-0.172704,-0.172704,-0.172704,-0.172704
56.730000,3.195655,2.214889,-2.195307,-3.219272,-0.172876,-0.172876,-0.172876,-0.172876
56.780000,3.200088,2.213677,-2.193097,-3.224938,-0.173050,-0.173050,-0.173050,-0.173050
56.830000,3.204379,2.212478,-2.190898,-3.230466,-0.173228,-0.173228,-0.173228,-0.173228
56.880000,3.208584,2.211303,-2.188714,-3.235921,-0.173413,-0.173413,-0.173413,-0.173413
56.930000,3.212660,2.210189,-2.186601,-3.241238,-0.173600,-0.173600,-0.173600,-0.173600
56.980000,3.216668,2.209146,-2.184556,-3.246493,-0.173792,-0.173792,-0.173792,-0.173792
57.030000,3.220632,2.208190,-2.182596,-3.251706,-0.173990,-0.173990,-0.173990,-0.173990
57.080000,3.224573,2.207338,-2.180739,-3.256901,-0.174192,-0.174192,-0.174192,-0.174192
57.130000,3.228510,2.206607,-2.178999,-3.262096,-0.174400,-0.174400,-0.174400,-0.174400
57.180000,3.232462,2.206011,-2.177392,-3.267311,-0.174613,-0.174613,-0.174613,-0.174613
57.230000,3.236444,2.205562,-2.175930,-3.272560,-0.174831,-0.174831,-0.174831,-0.174831
57.280000,3.240472,2.205271,-2.174624,-3.277859,-0.175056,-0.175056,-0.175056,-0.175056
57.330000,3.244557,2.205150,-2.173484,-3.283220,-0.175286,-0.175286,-0.175286,-0.175286
57.380000,3.248709,2.205205,-2.172520,-3.288652,-0.175523,-0.175523,-0.175523,-0.175523
57.430000,3.252939,2.205446,-2.171737,-3.294165,-0.175765,-0.175765,-0.175765,-0.175765
57.480000,3.257253,2.205877,-2.171142,-3.299767,-0.176013,-0.176013,-0.176013,-0.176013
57.530000,3.261657,2.206504,-2.170741,-3.305462,-0.176268,-0.176268,-0.176268,-0.176268
57.580000,3.266153,2.207330,-2.170536,-3.311252,-0.176529,-0.176529,-0.176529,-0.176529
57.630000,3.270744,2.208356,-2.170530,-3.317140,-0.176797,-0.176797,-0.176797,-0.176797
57.680000,3.275428,2.209584,-2.170722,-3.323125,-0.177070,-0.177070,-0.177070,-0.177070
57.730000,3.280204,2.211012,-2.171114,-3.329203,-0.177350,-0.177350,-0.177350,-0.177350
57.780000,3.285065,2.212638,-2.171701,-3.335370,-0.177636,-0.177636,-0.177636,-0.177636
57.830000,3.290008,2.214459,-2.172482,-3.341620,-0.177929,-0.177929,-0.177929,-0.177929
57.880000,3.295025,2.216470,-2.173451,-3.347945,-0.178227,-0.178227,-0.178227,-0.178227
57.930000,3.300107,2.218665,-2.174603,-3.354336,-0.178532,-0.178532,-0.178532,-0.178532
57.980000,3.305245,2.221039,-2.175934,-3.360783,-0.178842,-0.178842,-0.178842,-0.178842
58.030000,3.310427,2.223583,-2.177433,-3.367274,-0.179158,-0.179158,-0.179158,-0.179158
58.080000,3.315639,2.226288,-2.179095,-3.373795,-0.179480,-0.179480,-0.179480,-0.179480
58.130000,3.320869,2.229146,-2.180908,-3.380332,-0.179807,-0.179807,-0.179807,-0.179807
58.180000,3.326102,2.232146,-2.182864,-3.386870,-0.180139,-0.180139,-0.180139,-0.180139
58.230000,3.331323,2.235277,-2.184953,-3.393395,-0.180476,-0.180476,-0.180476,-0.180476
58.280000,3.336516,2.238528,-2.187162,-3.399888,-0.180818,-0.180818,-0.180818,-0.180818
58.330000,3.341665,2.241886,-2.189481,-3.406334,-0.181163,-0.181163,-0.181163,-0.181163
58.380000,3.346753,2.245340,-2.191897,-3.412715,-0.181513,-0.181513,-0.181513,-0.181513
58.430000,3.351763,2.248876,-2.194398,-3.419013,-0.181867,-0.181867,-0.181867,-0.181867
58.480000,3.356677,2.252482,-2.196972,-3.425209,-0.182223,-0.182223,-0.182223,-0.182223
58.530000,3.361479,2.256143,-2.199605,-3.431287,-0.182583,-0.182583,-0.182583,-0.182583
58.580000,3.366153,2.259848,-2.202286,-3.437230,-0.182945,-0.182945,-0.182945,-0.182945
58.630000,3.370681,2.263583,-2.205001,-3.443020,-0.183309,-0.183309,-0.183309,-0.183309
58.680000,3.375047,2.267335,-2.207738,-3.448641,-0.183675,-0.183675,-0.183675,-0.183675
58.730000,3.379236,2.271092,-2.210484,-3.454075,-0.184042,-0.184042,-0.184042,-0.184042
58.780000,3.383231,2.274840,-2.213228,-3.459307,-0.184410,-0.184410,-0.184410,-0.184410
58.830000,3.387019,2.278567,-2.215957,-3.464322,-0.184778,-0.184778,-0.184778,-0.184778
58.880000,3.390587,2.282261,-2.218660,-3.469105,-0.185147,-0.185147,-0.185147,-0.185147
58.930000,3.393922,2.285912,-2.221327,-3.473645,-0.185514,-0.185514,-0.185514,-0.185514
58.980000,3.397012,2.289509,-2.223946,-3.477929,-0.185881,-0.185881,-0.185881,-0.185881
59.030000,3.399848,2.293041,-2.226509,-3.481947,-0.186246,-0.186246,-0.186246,-0.186246
59.080000,3.402418,2.296499,-2.229005,-3.485687,-0.186610,-0.186610,-0.186610,-0.186610
59.130000,3.404715,2.299873,-2.231427,-3.489140,-0.186970,-0.186970,-0.186970,-0.186970
59.180000,3.406731,2.303157,-2.233767,-3.492300,-0.187329,-0.187329,-0.187329,-0.187329
59.230000,3.408463,2.306342,-2.236017,-3.495161,-0.187684,-0.187684,-0.187684,-0.187684
59.280000,3.409903,2.309421,-2.238170,-3.497717,-0.188035,-0.188035,-0.188035,-0.188035
59.330000,3.411048,2.312390,-2.240224,-3.499964,-0.188382,-0.188382,-0.188382,-0.188382
59.380000,3.411897,2.315244,-2.242172,-3.501900,-0.188725,-0.188725,-0.188725,-0.188725
59.430000,3.412449,2.317978,-2.244011,-3.503523,-0.189063,-0.189063,-0.189063,-0.189063
59.480000,3.412704,2.320590,-2.245737,-3.504834,-0.189396,-0.189396,-0.189396,-0.189396
59.530000,3.412663,2.323076,-2.247349,-3.505834,-0.189724,-0.189724,-0.189724,-0.189724
59.580000,3.412329,2.325436,-2.248846,-3.506525,-0.190045,-0.190045,-0.190045,-0.190045
59.630000,3.411704,2.327669,-2.250226,-3.506910,-0.190361,-0.190361,-0.190361,-0.190361
59.680000,3.410794,2.329774,-2.251490,-3.506994,-0.190670,-0.190670,-0.190670,-0.190670
59.730000,3.409605,2.331754,-2.252639,-3.506782,-0.190972,-0.190972,-0.190972,-0.190972
59.780000,3.408143,2.333610,-2.253676,-3.506280,-0.191268,-0.191268,-0.191268,-0.191268
59.830000,3.406415,2.335343,-2.254602,-3.505497,-0.191557,-0.191557,-0.191557,-0.191557
59.880000,3.404430,2.336957,-2.255420,-3.504441,-0.191838,-0.191838,-0.191838,-0.191838
59.930000,3.402198,2.338457,-2.256135,-3.503121,-0.192112,-0.192112,-0.192112,-0.192112
59.980000,3.399727,2.339845,-2.256750,-3.501545,-0.192379,-0.192379,-0.192379,-0.192379
60.030000,3.397027,2.341126,-2.257270,-3.499725,-0.192637,-0.192637,-0.192637,-0.192637
60.080000,3.394755,2.342166,-2.257683,-3.498176,-0.192850,-0.192850,-0.192850,-0.192850
60.130000,3.392986,2.342977,-2.258004,-3.496970,-0.193016,-0.193016,-0.193016,-0.193016
60.180000,3.391608,2.343608,-2.258255,-3.496031,-0.193145,-0.193145,-0.193145,-0.193145
60.230000,3.390535,2.344100,-2.258450,-3.495300,-0.193246,-0.193246,-0.193246,-0.193246
